filename,text
TE_BABJI_000002228,gulbargA yUnivarsiTIlo udyogAlu
TE_BABJI_000002229,vALlaMtA paొDugu nene paొTTivADini bAlakRSNa
TE_BABJI_000002230,vALLu caritralo kalustunnAru
TE_BABJI_000002231,kIlaka dazalo maెTro TaెsT ran ఎduraెdurugA nAlugu maెTro raiLlu
TE_BABJI_000002232,ika khaidIla vaidyaM
TE_BABJI_000002233,polavaraM kosaM mahApAdayAtra
TE_BABJI_000002234,nava mAnavataku nUtana mArgAlu
TE_BABJI_000002235,kaTnAnni grAmamaMtA paMcutunna varuDu
TE_BABJI_000002236,ఎnnikala roju vidhulu nirvahiMce udyogulu tama oTunu ఎlA viniyogiMcukuMTAro taెlusA
TE_BABJI_000002237,nimajjana UregiMpulo ఎssai ovar yAkSan bhaktula AMdoLana
TE_BABJI_000002238,ఎyir hosTaెspai sIniyar adhikAri laiMgika vedhiMpulu
TE_BABJI_000002239,jJAnadAyini mahA sarasvati
TE_BABJI_000002240,bhArat phaivsTAr So
TE_BABJI_000002241,kArn semyA AlU boMDA
TE_BABJI_000002242,saెlphI digutU kRSNAnadilo paDi mahiLa gallaMtu
TE_BABJI_000002243,allu araviMdkI vArniMg
TE_BABJI_000002244,TamATAku spATaెD vilT vairas
TE_BABJI_000002245,binAnI piTiSanpai na suprIM vicAraNa
TE_BABJI_000002246,ayyo pApaM Sugar vyAdhi aMta pramAdamA
TE_BABJI_000002247,vATsAp kaొtta phIcarto kAsta UraTa
TE_BABJI_000002248,viluva tagginA melu cestunna rUpAyi
TE_BABJI_000002249,aiTIpai maMtri lokez samIkSa
TE_BABJI_000002250,A vaMkato korika tIrcamaMTe tATatIstAM nannapaneni
TE_BABJI_000002251,savyasAci saెnsAr sarTiphikaెT ranTaim ఎMtaMTe
TE_BABJI_000002252,jIvitaMpai virakti caెMdi daMpatula Atmahatya
TE_BABJI_000002253,sUryApeTalo varSa bIbhatsaM
TE_BABJI_000002254,mahAkUTamini ఎMDagaDatAM kiSan raెDDi
TE_BABJI_000002255,kohlI chAlaెMj taruvAta DIjIpI roDDu sepTI chAlaెMj
TE_BABJI_000002256,paniki tagga pratiphalaM dizagA
TE_BABJI_000002257,maheS bAbu maharSi leTaెsT apDeT
TE_BABJI_000002258,vAdrA pannula ఎgavetapai rAhulnu prazniMcina bIjepI
TE_BABJI_000002259,IvIఎMlapai ఎlAMTi anumAnAlaొddu Aru naెlallogA ఎnnikalu rajat kumAr
TE_BABJI_000002260,vizAkhalo mukhyamaMtri caMdrabAbu
TE_BABJI_000002261,injaెn praNALikaku ArkiD siఒsi AmodaM
TE_BABJI_000002262,nILlaMTe picci
TE_BABJI_000002264,nyUs rIDar
TE_BABJI_000002265,bIjepI vaisIpI bIsIlanu tappu dAri paTTistunnAyi kaొllu
TE_BABJI_000002266,arjunraెDDi pATala racayitriki laiMgika vedhiMpulu
TE_BABJI_000002267,mahonnata Alaya sIma
TE_BABJI_000002268,jaganku caMdrabAbu salahA ide
TE_BABJI_000002269,eLla TaెsTu krikaెT caritralo rikArDu sRSTiMcina nyUjilAMD
TE_BABJI_000002270,tAguDu vAguDu tappa kesIArku unna arhata eMTi maMtri kAlva
TE_BABJI_000002271,modIki siddharAmayya bahiraMga savAl
TE_BABJI_000002272,mugisina aipIఎl velaM maొttaM kharcu ఎMtaMTe
TE_BABJI_000002273,AsIs oDipoyinA phiMc bAdezADu
TE_BABJI_000002274,pavan kalyAN gArU vATiki mIre sAkSyaM gallA jayadev
TE_BABJI_000002275,ఎsbiai janaral lAbhaM raెTTiMpu
TE_BABJI_000002276,sacin aipIఎl phainal ఎvarito cUzAro taెlusA
TE_BABJI_000002277,korika tIrcaledani TAksI Draivaru nippaMTiMcADu
TE_BABJI_000002278,haidarAbAdku maro grAmINa kaLAvedika
TE_BABJI_000002279,TaెrAs paina dagadaga vaెlugutuMTe eMTA ani vaెLli cUDagA
TE_BABJI_000002280,baెllaMkaొMDa kurrADito pAyal raొmAns
TE_BABJI_000002281,nilakaDagA bhArata opaెnarlu
TE_BABJI_000002282,maNizarmanu haెccariMcina eAr raెhmAn
TE_BABJI_000002283,A paMtulu prema lekha ఎlA rAzADaMTe
TE_BABJI_000002284,railve miksD haiskUlulo dAruNaM
TE_BABJI_000002285,ఎMta taracugA
TE_BABJI_000002286,suSmA svarAjku sIఎM lekha
TE_BABJI_000002287,vArDaెn tiTla purANaM bhariMcaleka A vidyArdhinulu
TE_BABJI_000002288,phesbukpai peTIఎM adhineta saMcalana vyAkhyalu
TE_BABJI_000002289,pAk bhArI vijayaM
TE_BABJI_000002290,vadhyazilapai vijJAna zAstra parizodhana
TE_BABJI_000002291,rAjakIya utkaMThaku taెra
TE_BABJI_000002292,alyUminiyaM sTavlalo svacchamaina baMgAraM SAkaina DIArai
TE_BABJI_000002293,kohlIki vinUtna kAnuka maTTi divvaెlato arudaina citraM
TE_BABJI_000002294,sIpIఎspai nipuNula kamiTI
TE_BABJI_000002295,suhAsini tarapuna jUniyar ఎnTIAr pracAraM ceyaDaM ledA
TE_BABJI_000002296,TIArఎsku  sITlu vaste ఎkkuva vaccinaTle
TE_BABJI_000002297,sIఎMpai maro maMtri asammati bAvuTA
TE_BABJI_000002298,kvAliphayarslo baెMgaLUru  gujarAt
TE_BABJI_000002299,tripura brAMD aMbAsiDargA dIpA karmAkar
TE_BABJI_000002300,AsiyA kap taొli myAclone saెMcarI namodu
TE_BABJI_000002301,ghoraM tana madyaM tAgiMdani tallini caMpesina kumAruDu
TE_BABJI_000002302,gADi tappina grAma pAlana
TE_BABJI_000002303,pavan appuDe caెDDavADayyADA rojA
TE_BABJI_000002304,jammalamaDugulo ragaDa taెllArakamuMde vaMdala saMkhyalo polIsulu asalu viSayaM eMTaMTe
TE_BABJI_000002305,irAklo bhAratIyula Ucakota
TE_BABJI_000002306,sumaMgaLI sukhIbhava sukhIbhavA
TE_BABJI_000002307,suprIMkorTu jaDjipai kAlpulu
TE_BABJI_000002308,moDal kiDnAppai bayaTapaDina saMcalana viSayAlu
TE_BABJI_000002309,naెMbar pleTlu sariggA leni vAripai spaెSal Draiv
TE_BABJI_000002310,koti mRtadehAniki aMtyakriyalu
TE_BABJI_000002311,ArjIyUkeTIlo udyogAlu
TE_BABJI_000002312,DaెbiT kraెDiT kArDulu ika nuMci paెTrol paMpullo vADite
TE_BABJI_000002313,kannaDigulu AzIrvadiMcAru  siddharAmayya
TE_BABJI_000002314,meM dezaM kosame ADutunnAM mAku maddativvaMDi kaెpTaెn Avedana
TE_BABJI_000002315,rAhul AkAMkSanu bayaTapaెTTina soniyA gAMdhI
TE_BABJI_000002316,pratyeka hodA kosaM na rASTra baMd
TE_BABJI_000002317,yAMkar ravi hIro nitin TvITlato dumAraM saెlabriTIs bIver
TE_BABJI_000002318,tAj mAnsiMg hoTal velAniki lainkliyar
TE_BABJI_000002319,sAmsaMg SorUMlo bhArI corI
TE_BABJI_000002320,paెLli viSayaMlo neTitaraM yuvatula DimAMD mArutunna TraెMD
TE_BABJI_000002321,arjun ఎMpikapai saurav gaMgUlI spaMdana
TE_BABJI_000002322,mUlAlu vaెdukkuMTU maleSiyA nuMci
TE_BABJI_000002327,pracArAniki siddhamaina maro naTi
